108650.790000,30.437213,114.092502,3.213874
108650.800000,30.437213,114.092502,3.213865
108650.810000,30.437213,114.092502,3.213646
108650.820000,30.437213,114.092502,3.213681
108650.830000,30.437213,114.092502,3.213961
108650.840000,30.437213,114.092502,3.213765
108650.850000,30.437213,114.092502,3.213635
108650.860000,30.437213,114.092502,3.213814
108650.870000,30.437213,114.092502,3.214051
108650.880000,30.437213,114.092502,3.213761
108650.890000,30.437213,114.092502,3.213733
108650.900000,30.437213,114.092502,3.213945
108650.910000,30.437213,114.092502,3.214048
108650.920000,30.437213,114.092502,3.213693
108650.930000,30.437213,114.092502,3.213801
108650.940000,30.437213,114.092502,3.213984
108650.950000,30.437213,114.092502,3.213899
108650.960000,30.437213,114.092502,3.213721
108650.970000,30.437213,114.092502,3.213927
108650.980000,30.437213,114.092502,3.214071
108650.990000,30.437213,114.092502,3.213860
108651.000000,30.437213,114.092502,3.213842
108651.010000,30.437213,114.092502,3.214043
108651.020000,30.437213,114.092502,3.213982
108651.030000,30.437213,114.092502,3.213680
108651.040000,30.437213,114.092502,3.213889
108651.050000,30.437213,114.092502,3.214024
108651.060000,30.437213,114.092502,3.213907
108651.070000,30.437213,114.092502,3.213714
108651.080000,30.437213,114.092502,3.214014
108651.090000,30.437213,114.092502,3.214070
108651.100000,30.437213,114.092502,3.213856
108651.110000,30.437213,114.092502,3.213752
108651.120000,30.437213,114.092502,3.214048
108651.130000,30.437213,114.092502,3.213919
108651.140000,30.437213,114.092502,3.213683
108651.150000,30.437213,114.092502,3.213759
108651.160000,30.437213,114.092502,3.214009
108651.170000,30.437213,114.092502,3.213830
108651.180000,30.437213,114.092502,3.213709
108651.190000,30.437213,114.092502,3.213924
108651.200000,30.437213,114.092502,3.213998
108651.210000,30.437213,114.092502,3.213774
108651.220000,30.437213,114.092502,3.213787
108651.230000,30.437213,114.092502,3.214031
108651.240000,30.437213,114.092502,3.213864
108651.250000,30.437213,114.092502,3.213728
108651.260000,30.437213,114.092502,3.213853
108651.270000,30.437213,114.092502,3.214052
108651.280000,30.437213,114.092502,3.213795
108651.290000,30.437213,114.092502,3.213787
108651.300000,30.437213,114.092502,3.214021
108651.310000,30.437213,114.092502,3.214117
108651.320000,30.437213,114.092502,3.213773
108651.330000,30.437213,114.092502,3.213879
108651.340000,30.437213,114.092502,3.214097
108651.350000,30.437213,114.092502,3.214018
108651.360000,30.437213,114.092502,3.213756
108651.370000,30.437213,114.092502,3.213956
108651.380000,30.437213,114.092502,3.214095
108651.390000,30.437213,114.092502,3.213877
108651.400000,30.437213,114.092502,3.213837
108651.410000,30.437213,114.092502,3.214052
108651.420000,30.437213,114.092502,3.214056
108651.430000,30.437213,114.092502,3.213797
108651.440000,30.437213,114.092502,3.213974
108651.450000,30.437213,114.092502,3.214105
108651.460000,30.437213,114.092502,3.213907
108651.470000,30.437213,114.092502,3.213674
108651.480000,30.437213,114.092502,3.214024
108651.490000,30.437213,114.092502,3.214013
108651.500000,30.437213,114.092502,3.213770
108651.510000,30.437213,114.092502,3.213714
108651.520000,30.437213,114.092502,3.214095
108651.530000,30.437213,114.092502,3.213986
108651.540000,30.437213,114.092502,3.213770
108651.550000,30.437213,114.092502,3.213839
108651.560000,30.437213,114.092502,3.214065
108651.570000,30.437213,114.092502,3.213845
108651.580000,30.437213,114.092502,3.213717
108651.590000,30.437213,114.092502,3.213914
108651.600000,30.437213,114.092502,3.213950
108651.610000,30.437213,114.092502,3.213800
108651.620000,30.437213,114.092502,3.213823
108651.630000,30.437213,114.092502,3.214073
108651.640000,30.437213,114.092502,3.213942
108651.650000,30.437213,114.092502,3.213811
108651.660000,30.437213,114.092502,3.213965
108651.670000,30.437213,114.092502,3.214171
108651.680000,30.437213,114.092502,3.213797
108651.690000,30.437213,114.092502,3.213761
108651.700000,30.437213,114.092502,3.213984
108651.710000,30.437213,114.092502,3.214113
108651.720000,30.437213,114.092502,3.213790
108651.730000,30.437213,114.092502,3.213884
108651.740000,30.437213,114.092502,3.214125
108651.750000,30.437213,114.092502,3.214102
108651.760000,30.437213,114.092502,3.213830
108651.770000,30.437213,114.092502,3.213990
108651.780000,30.437213,114.092502,3.214094
108651.790000,30.437213,114.092502,3.213885
108651.800000,30.437213,114.092502,3.213852
108651.810000,30.437213,114.092502,3.214044
108651.820000,30.437213,114.092502,3.214022
108651.830000,30.437213,114.092502,3.213788
108651.840000,30.437213,114.092502,3.213984
108651.850000,30.437213,114.092502,3.214142
108651.860000,30.437213,114.092502,3.213961
108651.870000,30.437213,114.092502,3.213719
108651.880000,30.437213,114.092502,3.214051
108651.890000,30.437213,114.092502,3.214070
108651.900000,30.437213,114.092502,3.213813
